doc_id,token_id,token_text,start_capital,all_capital,capital_ratio,length,vowel_ratio,number_of_vowels,numeric_charecter,numeric_ratio,number_of_nonAlphanumeric,nonAlphanumericRatio,previous_word_text,prev_start_capital,prev_all_capital,prev_capital_ratio,prev_length,prev_vowel_ratio,prev_number_of_vowels,prev_numeric_charecter,prev_numeric_ratio,prev_number_of_nonAlphanumeric,prev_nonAlphanumericRatio,next_word_text,next_start_capital,next_all_capital,next_capital_ratio,next_length,next_vowel_ratio,next_number_of_vowels,next_numeric_charecter,next_numeric_ratio,next_number_of_nonAlphanumeric,next_nonAlphanumericRatio
18,5,Fermaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Islahat,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ilan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
18,6,ilan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Fermaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,edildi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
18,7,edildi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,ilan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
19,4,Meteoroloji,1,0,0.09090909090909091,11,0.8333333333333334,6.0,0.0,0.0,0.0,0.0,1937,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Genel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
19,5,Genel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Meteoroloji,1,0,0.09090909090909091,11,0.8333333333333334,6.0,0.0,0.0,0.0,0.0,Müdürlüðü,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0
19,6,Müdürlüðü,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Genel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,kuruldu,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
20,1,28,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,02,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
20,2,02,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,28,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1935,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
20,3,1935,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,02,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Wallace,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
20,4,Wallace,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1935,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Carothers,1,0,0.1111111111111111,9,2.0,3.0,0.0,0.0,0.0,0.0
20,5,Carothers,1,0,0.1111111111111111,9,2.0,3.0,0.0,0.0,0.0,0.0,Wallace,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,naylonu,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
20,6,naylonu,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Carothers,1,0,0.1111111111111111,9,2.0,3.0,0.0,0.0,0.0,0.0,keþfetti,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
20,7,keþfetti,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,naylonu,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
21,9,ABD,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,maçý,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
21,11,televizyondan,0,0,0.0,13,1.6,5.0,0.0,0.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,naklen,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0
21,12,naklen,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,televizyondan,0,0,0.0,13,1.6,5.0,0.0,0.0,0.0,0.0,yayýnlandý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0
21,13,yayýnlandý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,naklen,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,kFfo0QZwsU,0,0,0.4,10,3.5,2.0,1.0,0.1,0.0,0.0
22,4,Yapay,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,1879,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,tatlandýrýcý,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0
22,5,tatlandýrýcý,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,Yapay,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,sakarin,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
22,6,sakarin,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,tatlandýrýcý,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,keþfedildi,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0
22,7,keþfedildi,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,sakarin,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,2yEU3ACDT7,0,0,0.6,10,1.3333333333333333,3.0,3.0,0.3,0.0,0.0
23,4,Yazar,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,1802,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Victor,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
23,5,Victor,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Yazar,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Hugo,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0
23,6,Hugo,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,Victor,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Fransa,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
23,7,Fransa,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Hugo,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,da,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
24,4,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,1910,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,da,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
24,9,Ýþtirak,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,gazete,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,yayýmlanmaya,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0
24,12,Gazete,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Hüseyin,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
24,13,Hüseyin,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Gazete,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Hilmi,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
24,14,Hilmi,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Hüseyin,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,tarafýndan,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0
25,4,Fransa,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,1848,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,da,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
25,7,cumhuriyet,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,ikinci,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,ilan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
25,8,ilan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,cumhuriyet,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,edildi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
25,9,edildi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,ilan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
26,4,Uçak,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,1933,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,gemisi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
26,5,gemisi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Uçak,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,olarak,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
26,10,ABD,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,ilk,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,donanma,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
26,12,USS,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,donanma,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Ranger,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
26,14,denize,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Ranger,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,indirildi,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
27,4,Yazar,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,1907,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Sabahattin,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0
27,5,Sabahattin,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Yazar,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Ali,1,0,0.3333333333333333,3,0.5,2.0,0.0,0.0,0.0,0.0
27,6,Ali,1,0,0.3333333333333333,3,0.5,2.0,0.0,0.0,0.0,0.0,Sabahattin,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Bulgaristan,1,0,0.09090909090909091,11,1.75,4.0,0.0,0.0,0.0,0.0
27,7,Bulgaristan,1,0,0.09090909090909091,11,1.75,4.0,0.0,0.0,0.0,0.0,Ali,1,0,0.3333333333333333,3,0.5,2.0,0.0,0.0,0.0,0.0,da,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
28,4,Adolf,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,1932,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Hitler,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
28,5,Hitler,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Adolf,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Alman,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
28,6,Alman,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Hitler,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,vatandaþlýðýna,0,0,0.0,14,1.3333333333333333,6.0,0.0,0.0,0.0,0.0
29,4,Samuel,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,1836,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Colt,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0
29,5,Colt,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,Samuel,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,ürettiði,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0
29,7,silahýn,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ürettiði,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,tabanca,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
29,8,tabanca,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,silahýn,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,patentini,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
29,9,patentini,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,tabanca,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,aldý,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
30,1,29,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
30,2,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,29,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1941,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
30,3,1941,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,NBC,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0
30,4,NBC,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,1941,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Türkçe,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
30,5,Türkçe,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,NBC,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,radyo,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
31,1,18,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
31,2,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,18,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1865,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
31,3,1865,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,ABD,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0
31,4,ABD,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,1865,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
31,7,kaldýrýldý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,kölelik,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
32,4,Boðaziçi,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,1973,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Köprüsü,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
32,5,Köprüsü,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Boðaziçi,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,Cumhurbaþkaný,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0
32,6,Cumhurbaþkaný,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,Köprüsü,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Fahri,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
32,7,Fahri,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Cumhurbaþkaný,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,Korutürk,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
32,8,Korutürk,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Fahri,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,tarafýndan,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0
33,1,21,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
33,2,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,21,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1860,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
33,3,1860,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Ýlk,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0
33,7,gazete,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,siyasi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Tercümaný,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0
33,8,Tercümaný,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,gazete,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Ahval,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
33,9,Ahval,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Tercümaný,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,çýkmaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
33,10,çýkmaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Ahval,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
33,11,baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,çýkmaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
34,1,03,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
34,2,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,03,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1931,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
34,3,1931,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
34,4,Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1931,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Cumhuriyet,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0
34,5,Cumhuriyet,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Merkez,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
34,6,Merkez,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Cumhuriyet,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Bankasý,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
34,7,Bankasý,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Merkez,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,faaliyete,0,0,0.0,9,0.8,5.0,0.0,0.0,0.0,0.0
34,8,faaliyete,0,0,0.0,9,0.8,5.0,0.0,0.0,0.0,0.0,Bankasý,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,geçti,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
35,4,Oyuncu,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,1964,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,eski,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
35,7,Monica,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,model,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,Belluci,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
35,8,Belluci,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Monica,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Ýtalya,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
35,9,Ýtalya,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Belluci,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,da,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
36,4,Ýlk,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,1953,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,sinemaskop,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0
36,5,sinemaskop,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,Ýlk,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,film,0,0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0
36,6,film,0,0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,sinemaskop,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,gösterimi,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
36,7,gösterimi,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,film,0,0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,New,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0
36,8,New,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,gösterimi,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,York,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0
36,9,York,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,New,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,ta,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
36,11,yapýldý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ta,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
37,1,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
37,2,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1944,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
37,3,1944,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Radyo,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
37,4,Radyo,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,1944,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,istasyonlarýnýn,0,0,0.0,15,1.5,6.0,0.0,0.0,0.0,0.0
38,1,30,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
38,2,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,30,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1952,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
38,3,1952,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Erzurum,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
38,4,Erzurum,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1952,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,da,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
38,6,Aziziye,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,da,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,Anýtý,1,0,0.2,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0
38,7,Anýtý,1,0,0.2,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,Aziziye,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,açýldý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
38,8,açýldý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Anýtý,1,0,0.2,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
39,1,27,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
39,2,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,27,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1859,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
39,3,1859,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Dünyanýn,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
39,4,Dünyanýn,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,1859,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,ilk,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0
39,5,ilk,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Dünyanýn,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,petrol,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0
